 -1.674  -1.290   0.101  -0.563  -0.086   0.078   0.176   0.903  -0.241  -0.365   0.395  -0.183  -0.174  -0.163  -0.086   0.249 ? ? ?   0.492   0.621   0.421   1
 -0.709  -1.185  -1.073  -0.345   0.221   0.270   0.041   1.467  -0.471  -0.565   0.063  -0.013  -0.142  -0.108   0.033   0.107   0.607   0.341   0.074  -1.529   0.621   0.802   1
  0.155  -0.543  -1.131   0.351  -0.049   0.099  -0.576   2.481  -0.942  -0.411  -0.044  -0.228  -0.177  -0.150  -0.122  -0.897   0.851  -0.124  -0.867  -3.495   0.621   0.421   1
 -1.703  -1.756  -0.990  -0.963  -0.121   0.046   0.687   0.293  -0.675   0.382  -0.080  -0.240  -0.192  -0.173  -0.144  -0.355 ? ? ?   0.264  -0.027   0.230   1
 -1.176  -0.729  -1.217  -0.650  -0.514  -0.308   0.148   1.193  -0.436  -0.409   0.253  -0.196  -0.161  -0.169  -0.079   0.431  -0.633   1.094  -0.867   0.492   0.621   0.612   1
 -0.899  -0.535  -0.936   0.161  -0.275  -0.093   2.579  -0.671  -0.929  -0.337   0.196  -0.228  -0.141  -0.159  -0.087  -0.691  -1.548   1.523  -0.867   0.555   0.621   0.802  -1
 -0.718  -0.331  -0.566   0.279   0.030   0.183  -0.611  -0.555   1.746  -0.418  -0.056  -0.241  -0.181  -0.165  -0.117  -0.967   0.771   0.019   0.074   0.555   0.621   0.802  -1
 -0.781  -0.599  -0.627   0.101  -0.160  -0.020   2.261  -0.387  -0.898  -0.349   0.021  -0.225  -0.108  -0.138  -0.068  -0.998   0.496   0.019   0.225   0.752   0.621   0.802  -1
 -0.840  -0.772  -1.296   0.310  -0.027   0.119  -0.641   2.233  -0.868  -0.137   0.311  -0.235  -0.188  -0.164  -0.135  -0.736   0.864  -0.554  -0.867  -0.758   0.405   0.421  -1
 -0.590  -0.217  -0.888  -0.284  -0.213  -0.040   1.351  -0.401  -0.154  -0.287   0.027  -0.241  -0.172  -0.170  -0.102  -0.776   0.576  -0.877   0.375   0.524   0.405   0.421  -1
 -0.451   0.116  -0.894   0.161  -0.275  -0.093   1.650  -0.198  -0.786  -0.008   0.196  -0.243  -0.172  -0.172  -0.115  -0.741   0.673   0.628  -0.378   0.469   0.405  -0.199  -1
 -0.328  -0.458   0.229  -0.058   0.378  -0.064   0.184   0.567  -0.509   0.415   1.005  -0.250  -0.230  -0.179  -0.193   1.409   0.642   0.341   0.074   0.736   0.405   0.612   1
 -0.045   0.291   0.699   0.455  -0.658  -1.487  -0.641  -0.858  -1.052  -0.565   0.931  -0.250  -0.230 ?  -0.194 ?  -1.965  -1.450   2.257   0.067   0.621   0.802  -1
 -0.555  -0.693   0.132   0.287   0.206   0.224  -0.641   1.151  -0.334   0.437   1.036  -0.250  -0.229 ?  -0.194 ?  -0.855  -1.307   1.654   0.697  -0.944  -0.580   1
 -0.388   0.230   0.977   0.192  -0.073  -0.120  -0.641   2.796  -1.052  -0.565   1.114  -0.250  -0.230 ?  -0.194 ?  -2.063  -1.772   2.106   0.351   0.189   0.421  -1
 -0.456  -0.473   0.215  -0.404   0.422   0.496  -0.641  -0.018   1.407  -0.565   0.327  -0.214  -0.231  -0.178  -0.192   1.323   0.789  -0.089  -0.114   0.783  -1.160  -0.962   1
  0.423   0.003   1.637   0.623   0.968   1.022   2.658  -0.858  -0.669  -0.565   0.956  -0.225  -0.230  -0.177  -0.192   0.990   0.593  -1.056  -0.227   0.634   0.189   0.421  -1
 -0.716  -0.658  -0.180  -0.513   0.436   0.528   0.071  -0.347   0.992  -0.431   0.781  -0.247  -0.231  -0.179  -0.193   1.374   0.709  -0.053  -0.227   0.610  -1.969  -1.486   1
  0.423  -0.240   1.544   0.024   1.274   1.301   2.320  -0.858  -0.445  -0.476   1.090  -0.248  -0.231  -0.178  -0.193  -0.450   0.669  -1.557   0.187   0.382  -0.027   0.230  -1
  0.909   0.661   0.551  -0.775   0.579   0.592   1.908  -0.493  -0.413  -0.476   0.896  -0.249  -0.230  -0.178  -0.193  -0.635   0.673   0.735  -0.867  -0.357   0.621  -0.008   1
  1.024  -0.706  -0.315  -0.058  -1.827  -1.487  -0.641  -0.858  -1.052  -0.565   0.562  -0.250  -0.228  -0.179  -0.194  -1.371  -1.619   1.523  -0.867  -0.900   0.621  -0.008  -1
 -0.203   1.370  -0.729  -0.567  -1.827  -1.487  -0.641  -0.858  -1.052  -0.565   0.207  -0.249  -0.230  -0.178  -0.193  -0.575   0.736  -0.053   0.074  -0.538  -3.156  -2.726   1
  1.089   1.466   0.460   0.964   0.701   0.763  -0.191   0.457  -0.094   0.415   0.358  -0.250  -0.230  -0.179  -0.194  -0.997   0.269   1.237  -0.716   0.170   0.621   0.516  -1
  0.173   0.996  -0.078  -0.630  -0.265  -0.595  -0.390  -0.372   1.078   0.028  -2.357  -0.200  -0.182  -0.146  -0.183  -0.479  -1.370  -1.163   1.805  -5.689   0.621   0.802   1
  0.155   1.191  -0.473  -0.984   0.103  -2.542  -0.641  -0.526   1.270   0.041  -2.357  -0.078   1.050   0.243   0.077  -1.145  -3.560  -2.059   2.896  -0.585   0.405   0.612  -1
  0.006   1.191   0.753  -1.827  -0.964  -0.963  -0.641  -0.858   1.950  -0.298   0.088 ? ? ? ? ?  -3.223  -2.059   2.896   0.327  -3.210  -2.774   1
 -2.487   1.229  -0.945  -2.710  -3.000  -2.542  -0.641  -0.858  -1.052  -0.565  -2.357  -0.193   0.272  -0.021  -0.073  -1.181  -3.560  -2.059   2.896   0.469   0.189   0.421  -1
 -0.892  -0.974   0.658  -0.524  -0.203  -0.553  -0.532  -0.456   1.605  -0.436  -0.116  -0.225  -0.214  -0.152  -0.188  -0.792   0.140  -0.554   0.714   0.437   0.405   0.612   1
  0.191   0.426   2.217   0.371  -0.225  -0.185   0.184  -0.858   0.353   0.950  -0.525   0.075   0.393   0.685   0.039  -1.169  -1.148  -1.593   1.956   0.240   0.621   0.421  -1
  0.076  -0.547  -0.110  -1.064   0.013  -0.415   0.071   0.494  -0.445   0.549  -2.357  -0.248  -0.229  -0.176  -0.195  -0.852   0.434   0.628  -0.378  -1.159  -0.512  -0.199   1
  0.434   0.319   1.726   0.066   0.030  -0.436  -0.153  -0.127   0.225   0.638   0.310  -0.192  -0.111  -0.011  -0.162  -1.192   0.722   0.019  -0.378  -0.129  -0.944  -0.580  -1
  0.389   1.211   0.113   0.508   0.090  -0.144  -0.322  -0.548   1.599  -0.565  -2.357  -0.238  -0.229  -0.173  -0.189  -0.389  -0.180   1.380  -0.716   0.382  -0.944  -0.962   1
  1.463   2.178  -0.022   1.270   0.062  -0.114  -0.641  -0.712   1.375   0.326  -2.357  -0.231  -0.190  -0.168  -0.189  -0.430  -0.277   1.237  -0.716  -0.279   0.405   0.612  -1
 -1.834  -0.196   0.132   0.364   0.097  -0.267  -0.153  -0.383   0.641   0.371   0.135  -0.230  -0.228  -0.170  -0.190  -0.252   0.220   0.771  -0.867   0.406   0.621   0.421   1
  0.950   1.104   0.500   1.930   1.217   1.006  -0.641  -0.858  -1.052  -0.565  -2.357  -0.215  -0.222  -0.163  -0.186  -0.208   0.336   0.771  -0.716  -0.192   0.621   0.802  -1
  0.285   0.855  -0.078   0.434   0.537   0.638  -0.487   0.370   0.538  -0.008   1.156 ? ? ? ? ?   0.247   0.628  -0.867   0.893 ? ?   1
  1.969   0.965  -0.260   1.415   0.800   0.867  -0.348  -0.573  -0.298   2.144   0.628 ? ? ? ? ?   0.722  -0.268  -0.378   0.610 ? ?  -1
  0.340   0.381  -0.265   0.377   0.407   0.521  -0.243   0.282   0.637  -0.329   0.355 ? ? ? ? ?   0.087   0.628   0.074   0.893 ? ?   1
  1.519   1.383  -0.143   0.978   0.871   0.922  -0.525  -0.628   1.200   0.330   0.244 ? ? ? ? ?  -0.228  -1.163   1.015   0.893 ? ?  -1
 -0.103   0.179   0.703   0.450   0.346   0.467  -0.198   0.209   0.455  -0.039  -0.336 ? ? ? ? ?   0.087  -0.268   1.015   0.893 ? ?   1
  1.615   0.305   0.451   0.485   0.489   0.574   0.473  -0.314   0.286   0.036  -0.386 ? ? ? ? ?  -0.704  -1.163   1.504   0.335 ? ?  -1
  0.615  -0.156   0.229  -0.041   0.946   1.006  -0.423   0.406   0.423   0.032   0.402 ? ? ? ? ?   0.478   0.198   0.375   0.524 ? ?   1
  1.024   0.513   0.863   1.205   1.310   1.333  -0.566  -0.566  -0.733   2.999   0.431 ? ? ? ? ?   0.047   0.914  -0.566  -0.019 ? ?  -1
 -0.073   0.457   0.167  -0.058   0.559   0.658  -0.566   0.337   0.631  -0.004   0.396 ? ? ? ? ?   0.753   0.198  -0.077   0.492 ? ?   1
  1.119   1.281   0.951   0.685   0.877   0.944  -0.393  -0.858  -1.052   3.596   0.327 ? ? ? ? ?   0.625   0.198   2.746   0.547 ? ?  -1
 -0.203   0.894   0.271   0.211   0.449   0.554  -0.506   0.753   0.203   0.019   0.231 ? ? ? ? ?  -0.197   0.771  -0.227   0.240 ? ?   1
  0.644   1.281   0.051   0.902   0.512   0.605  -0.457  -0.679  -0.781   3.075   0.197 ? ? ? ? ?   0.318   0.628  -0.378   0.697 ? ?  -1
  0.909   0.996   1.172   0.534   0.537   0.638 ? ? ? ?  -0.267 ? ? ? ? ?   0.398   1.237  -0.867   0.634 ? ?   1
  1.089   0.648   0.658   0.991   1.321   1.343 ? ? ? ?  -0.471 ? ? ? ? ?   0.576   0.628  -0.867   0.555 ? ?  -1
  0.630   0.563   1.001   0.009   0.326   0.449 ? ? ? ?  -0.201 ? ? ? ? ?   0.176   1.237  -0.566   0.665 ? ?   1
  1.432   0.319   0.093   0.172   0.047   0.197 ? ? ? ?  -0.292 ? ? ? ? ?   0.562   0.914  -0.378   0.067 ? ?  -1
